;Condit;Task;stim_file;coffee1.thisRepN;coffee1.thisTrialN;coffee1.thisN;coffee1.thisIndex;coffee2.thisRepN;coffee2.thisTrialN;coffee2.thisN;coffee2.thisIndex;key_resp_instructions.keys;key_resp_instructions.rt;key_resp_instructions.started;key_resp_instructions.stopped;image_instructions.started;image_instructions.stopped;polygon.started;polygon.stopped;key_resp.keys;key_resp.started;key_resp.stopped;image.started;image.stopped;key_resp.rt;participant;session;date;expName;psychopyVersion;frameRate;
;coffee_b;no-go;coffee2.png;;;;;0;18;18;21;;;;;;;139.7852188179968;140.2954558719939;None;140.53588406699419;None;140.53588406699419;141.04266812099377;;P5;1;2021_Dec_01_1501;Psychophysics_project;2021.2.3;60.349456547354706;
;coffee_b;no-go;coffee2.png;;;;;0;19;19;17;;;;;;;142.27558183600195;142.78522453199548;None;143.02661013200122;142.04215881800337;143.02661013200122;143.52699388300243;;P5;1;2021_Dec_01_1501;Psychophysics_project;2021.2.3;60.349456547354706;
;coffee_b;go;water.png;;;;;0;20;20;7;;;;;;;144.79387219999626;145.3024058220035;space;145.5443464090058;144.56990941199183;145.5443464090058;None;0.38802661999943666;P5;1;2021_Dec_01_1501;Psychophysics_project;2021.2.3;60.349456547354706;
;coffee_b;go;water.png;;;;;0;21;21;10;;;;;;;146.2385366709932;146.75045098000555;space;146.9944458349928;None;146.9944458349928;None;0.46596031400258653;P5;1;2021_Dec_01_1501;Psychophysics_project;2021.2.3;60.349456547354706;
;coffee_b;no-go;coffee2.png;;;;;0;22;22;27;;;;;;;147.72850595899217;148.23573030799162;None;148.47848639500444;None;148.47848639500444;148.9796684460016;;P5;1;2021_Dec_01_1501;Psychophysics_project;2021.2.3;60.349456547354706;
;coffee_b;go;water.png;;;;;0;23;23;5;;;;;;;150.26304201099265;150.77308158800588;space;151.0138266510039;150.01932465599384;151.0138266510039;151.51455690400326;0.5300864540040493;P5;1;2021_Dec_01_1501;Psychophysics_project;2021.2.3;60.349456547354706;
;coffee_b;go;water.png;;;;;0;24;24;8;;;;;;;151.8341305960057;152.34708079899428;space;152.58034066899563;None;152.58034066899563;None;0.3716200189955998;P5;1;2021_Dec_01_1501;Psychophysics_project;2021.2.3;60.349456547354706;
;coffee_b;go;water.png;;;;;0;25;25;4;;;;;;;153.24391023500357;153.75471949699568;space;153.99939649700536;None;153.99939649700536;None;0.3765790100005688;P5;1;2021_Dec_01_1501;Psychophysics_project;2021.2.3;60.349456547354706;
;coffee_b;go;water.png;;;;;0;26;26;0;;;;;;;154.6774052730034;155.18198980399757;space;155.42670962300326;None;155.42670962300326;None;0.3491367170063313;P5;1;2021_Dec_01_1501;Psychophysics_project;2021.2.3;60.349456547354706;
;coffee_b;no-go;coffee2.png;;;;;0;27;27;19;;;;;;;156.0429720599932;156.54894950200105;None;156.79401901300298;None;156.79401901300298;157.2989213779947;;P5;1;2021_Dec_01_1501;Psychophysics_project;2021.2.3;60.349456547354706;
;coffee_b;go;water.png;;;;;0;28;28;1;;;;;;;158.56183687600424;159.0610801760049;space;159.31188159799785;158.32071658500354;159.31188159799785;None;0.4252941419981653;P5;1;2021_Dec_01_1501;Psychophysics_project;2021.2.3;60.349456547354706;
;coffee_b;go;water.png;;;;;0;29;29;2;;;;;;;160.03245546399557;160.54561402800027;space;160.7838805460051;None;160.7838805460051;None;0.46540480499970727;P5;1;2021_Dec_01_1501;Psychophysics_project;2021.2.3;60.349456547354706;
