;Condit;Task;stim_file;coffee1.thisRepN;coffee1.thisTrialN;coffee1.thisN;coffee1.thisIndex;coffee2.thisRepN;coffee2.thisTrialN;coffee2.thisN;coffee2.thisIndex;key_resp_instructions.keys;key_resp_instructions.rt;key_resp_instructions.started;key_resp_instructions.stopped;image_instructions.started;image_instructions.stopped;polygon.started;polygon.stopped;key_resp.keys;key_resp.started;key_resp.stopped;image.started;image.stopped;key_resp.rt;participant;session;date;expName;psychopyVersion;frameRate;
;;;;;;;;;;;;space;27.395501721999608;10.978777562995674;None;;;;;;;;;;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;go;water.png;0;0;0;6;;;;;;;;;10.978777562995674;None;38.68765605999215;39.18879433699476;None;39.43450714999926;None;39.43450714999926;39.93779599799018;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;go;water.png;0;1;1;12;;;;;;;;;;;41.18558441699133;41.68963166799222;space;41.93547296799079;None;41.93547296799079;None;0.44283664198883343;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;no-go;coffee1.png;0;2;2;18;;;;;;;;;;;43.23672012898896;43.74052581899741;None;43.9877361789986;None;43.9877361789986;44.487760990989045;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;go;water.png;0;3;3;8;;;;;;;;;;;45.80456418999529;46.30822436900053;space;46.55419622999034;45.563689429996884;46.55419622999034;47.05720160898636;0.5585853540105745;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;no-go;coffee1.png;0;4;4;23;;;;;;;;;;;47.95573395398969;48.45927395999024;None;48.706854685995495;None;48.706854685995495;49.21688906499185;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;no-go;coffee1.png;0;5;5;16;;;;;;;;;;;51.00698902599106;51.51067800598685;None;51.75817172299139;50.77470897699823;51.75817172299139;52.26680806699733;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;go;water.png;0;6;6;2;;;;;;;;;;;53.57486868998967;54.07847391699033;space;54.32483645599859;53.34450494799239;54.32483645599859;None;0.3948396219930146;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;go;water.png;0;7;7;4;;;;;;;;;;;55.01253594199079;55.512610130987014;space;55.75880600498931;None;55.75880600498931;56.26340930198785;0.5288217899942538;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;go;water.png;0;8;8;0;;;;;;;;;;;56.592646568999044;57.09665372999734;space;57.3426253519865;None;57.3426253519865;None;0.37678922299528494;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;go;water.png;0;9;9;10;;;;;;;;;;;58.01027926999086;58.51406395099184;space;58.763110864994815;None;58.763110864994815;None;0.3483331939933123;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;go;water.png;0;10;10;13;;;;;;;;;;;59.41141546498693;59.91481814898725;space;60.161100298995734;None;60.161100298995734;None;0.3424933990027057;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;no-go;coffee1.png;0;11;11;26;;;;;;;;;;;61.34547413499968;61.84909828999662;None;62.096473413999774;None;62.096473413999774;62.59682444098871;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;go;water.png;0;12;12;5;;;;;;;;;;;63.89652022899827;64.4000310949923;space;64.64635227299004;63.663129544991534;64.64635227299004;65.16233351599658;0.5267986630060477;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;no-go;coffee1.png;0;13;13;24;;;;;;;;;;;65.9974599799898;66.50114589098666;None;66.74846819399681;None;66.74846819399681;67.25740890199086;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;no-go;coffee1.png;0;14;14;21;;;;;;;;;;;69.04853683699912;69.55256999599806;None;69.80013918099576;68.81717366199882;69.80013918099576;70.29977524800051;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;no-go;coffee1.png;0;15;15;25;;;;;;;;;;;72.10017838099157;72.60399753198726;None;72.85154905599484;71.8686074349971;72.85154905599484;73.36218151799403;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;go;water.png;0;16;16;11;;;;;;;;;;;74.66810969599464;75.171915488987;space;75.41809915199701;74.43484321198775;75.41809915199701;75.92281953699421;0.5539840659912443;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;go;water.png;0;17;17;1;;;;;;;;;;;76.26907791299163;76.77273472699744;space;77.01863521798805;None;77.01863521798805;None;0.3454333029949339;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;no-go;coffee1.png;0;18;18;22;;;;;;;;;;;78.20288161099597;78.70717796299141;None;78.95448230599868;None;78.95448230599868;79.4563315790001;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;go;water.png;0;19;19;14;;;;;;;;;;;80.75443071599875;81.2582119479921;space;81.50437808298739;80.52158458098711;81.50437808298739;None;0.406691800992121;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;no-go;coffee1.png;0;20;20;19;;;;;;;;;;;82.73836142499931;83.24250804398616;None;83.48983508899983;None;83.48983508899983;83.993339224995;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;no-go;coffee1.png;0;21;21;29;;;;;;;;;;;85.79016907898767;86.29390678399068;None;86.54137629699835;85.55822006298695;86.54137629699835;87.04297619299905;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;go;water.png;0;22;22;9;;;;;;;;;;;88.37442530199769;88.89151747999131;space;89.11279331799597;88.12746480898932;89.11279331799597;None;0.3822781749913702;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;no-go;coffee1.png;0;23;23;28;;;;;;;;;;;90.32551446599246;90.82943760699709;None;91.07709256999078;None;91.07709256999078;91.57834118799656;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;no-go;coffee1.png;0;24;24;27;;;;;;;;;;;93.37673471598828;93.88079667098646;None;94.12800972499826;93.14776144699135;94.12800972499826;94.63858807599172;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;no-go;coffee1.png;0;25;25;15;;;;;;;;;;;96.4282956229872;96.93236249098845;None;97.17952533299103;96.19925974599028;97.17952533299103;97.68160492999596;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;no-go;coffee1.png;0;26;26;17;;;;;;;;;;;99.48318405098689;99.98375297099119;None;100.23117370098771;99.24688754799718;100.23117370098771;100.73300152400043;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;no-go;coffee1.png;0;27;27;20;;;;;;;;;;;102.53107567499683;103.03514316699875;None;103.28274192998651;102.29889175399148;103.28274192998651;103.79325400998641;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;go;water.png;0;28;28;3;;;;;;;;;;;105.09928759098693;105.60322724399157;None;105.84905573099968;104.86735607399896;105.84905573099968;106.35257259999344;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_a;go;water.png;0;29;29;7;;;;;;;;;;;107.61715622099291;108.1211853279965;space;108.36748117099341;107.37507451098645;108.36748117099341;None;0.35530509099771734;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;no-go;coffee2.png;;;;;0;0;0;26;;;;;;;108.98564603598788;109.48808754798665;None;109.73420983999677;None;109.73420983999677;110.25043329199252;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;no-go;coffee2.png;;;;;0;1;1;29;;;;;;;111.46870314898842;111.97329878198798;None;112.21908568798972;111.23976306799159;112.21908568798972;112.72405171798891;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;no-go;coffee2.png;;;;;0;2;2;24;;;;;;;113.95327950299543;114.4595971529925;None;114.70399497899052;113.7240836009878;114.70399497899052;115.20921182898746;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;go;water.png;;;;;0;3;3;7;;;;;;;116.48770227099885;116.99191709898878;space;117.23813591898943;116.24674982798751;117.23813591898943;None;0.3327029450010741;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;no-go;coffee2.png;;;;;0;4;4;21;;;;;;;117.84257695999986;118.34447652100062;None;118.58885736799857;None;118.58885736799857;119.10467670799699;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;go;water.png;;;;;0;5;5;12;;;;;;;120.35619184799725;120.86051654699259;space;121.10682770899439;120.11463722599728;121.10682770899439;None;0.33600802000728436;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;go;water.png;;;;;0;6;6;5;;;;;;;121.72279261099175;122.22935899699223;space;122.47378067398677;None;122.47378067398677;None;0.40906821899989154;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;no-go;coffee2.png;;;;;0;7;7;22;;;;;;;123.16204811399803;123.66220018400054;None;123.90797473400016;None;123.90797473400016;124.41394036798738;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;no-go;coffee2.png;;;;;0;8;8;20;;;;;;;125.64217461299268;126.14676461099589;None;126.39215829299064;125.41322532299091;126.39215829299064;126.89572527598648;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;go;water.png;;;;;0;9;9;2;;;;;;;128.16080567099561;128.6646373019903;space;128.91016029499588;127.91936929299845;128.91016029499588;None;0.3726926520030247;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;go;water.png;;;;;0;10;10;1;;;;;;;129.59459286498895;130.09802554699127;space;130.34421366499737;None;130.34421366499737;None;0.3386127099947771;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;go;water.png;;;;;0;11;11;8;;;;;;;130.97825314199144;131.48221374099376;space;131.72813243999553;None;131.72813243999553;None;0.3385762319958303;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;go;water.png;;;;;0;12;12;6;;;;;;;132.3647793889977;132.86598734399013;space;133.11223637599323;None;133.11223637599323;None;0.33857138799794484;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;go;water.png;;;;;0;13;13;14;;;;;;;133.72911525100062;134.23736341299082;space;134.4810393480002;None;134.4810393480002;None;0.31389399600448087;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;no-go;coffee2.png;;;;;0;14;14;19;;;;;;;135.06232656499196;135.56781468899862;None;135.81337409299158;None;135.81337409299158;136.316003164;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;go;water.png;;;;;0;15;15;9;;;;;;;137.58144684998842;138.08503592699708;space;138.33135177899385;137.3390198829875;138.33135177899385;None;0.32684280099056195;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;go;water.png;;;;;0;16;16;0;;;;;;;138.9317908949888;139.4358910709998;space;139.68215329598752;None;139.68215329598752;None;0.2961684660112951;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;no-go;coffee2.png;;;;;0;17;17;28;;;;;;;140.2492292639945;140.75328500499018;None;140.99923458699777;None;140.99923458699777;141.50602641698788;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;no-go;coffee2.png;;;;;0;18;18;18;;;;;;;142.73373020099825;143.23748162199627;None;143.48370546399383;142.5043564929947;143.48370546399383;143.98843572298938;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;no-go;coffee2.png;;;;;0;19;19;17;;;;;;;145.21846503599954;145.72234794199176;None;145.96854124299716;144.98885851798696;145.96854124299716;146.4731933419971;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;go;water.png;;;;;0;20;20;11;;;;;;;147.7357838559983;148.2398818879883;space;148.48590025499288;147.49469922299613;148.48590025499288;None;0.4526114449981833;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;no-go;coffee2.png;;;;;0;21;21;25;;;;;;;149.2024278149911;149.70756851899205;None;149.95365234698693;None;149.95365234698693;150.45991767999658;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;go;water.png;;;;;0;22;22;13;;;;;;;151.7214618979924;152.22539237399178;space;152.47145376598928;151.4806374740001;152.47145376598928;None;0.39502067799912766;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;go;water.png;;;;;0;23;23;4;;;;;;;153.15541551199567;153.6591848479875;space;153.9051783929899;None;153.9051783929899;None;0.34535249799955636;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;no-go;coffee2.png;;;;;0;24;24;16;;;;;;;154.52290173599613;155.02660859299067;None;155.2726541969896;None;155.2726541969896;155.77502811999875;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;no-go;coffee2.png;;;;;0;25;25;23;;;;;;;157.00756460499542;157.51252829299483;None;157.75734798600024;156.77870705699024;157.75734798600024;158.2624322779884;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;no-go;coffee2.png;;;;;0;26;26;15;;;;;;;159.49193682199984;159.9967362999887;None;160.2419308739918;159.26312019699253;160.2419308739918;160.74736171399127;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;go;water.png;;;;;0;27;27;10;;;;;;;162.00996940299228;162.514515095987;space;162.75972548298887;161.77272859298682;162.75972548298887;None;0.37404533600783907;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;go;water.png;;;;;0;28;28;3;;;;;;;163.42767459899187;163.93154395199963;space;164.1770561759913;None;164.1770561759913;None;0.2847074339952087;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
;coffee_b;no-go;coffee2.png;;;;;0;29;29;27;;;;;;;164.7275957459933;165.23230885498924;None;165.47777085799316;None;165.47777085799316;165.9829603649996;;P1;1;2021_Dec_01_1434;Psychophysics_project;2021.2.3;60.50884123058725;
