;Condit;Task;stim_file;coffee1.thisRepN;coffee1.thisTrialN;coffee1.thisN;coffee1.thisIndex;coffee2.thisRepN;coffee2.thisTrialN;coffee2.thisN;coffee2.thisIndex;key_resp_instructions.keys;key_resp_instructions.rt;key_resp_instructions.started;key_resp_instructions.stopped;image_instructions.started;image_instructions.stopped;polygon.started;polygon.stopped;key_resp.keys;key_resp.started;key_resp.stopped;image.started;image.stopped;key_resp.rt;participant;session;date;expName;psychopyVersion;frameRate;
;coffee_a;go;water.png;0;9;9;11;;;;;;;;;;;86.14041174200247;86.64402314201288;space;86.88965476301382;85.90830995301076;86.88965476301382;87.394862251007;0.7289458740124246;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;no-go;coffee1.png;0;10;10;24;;;;;;;;;;;88.45720386500761;88.96155593100411;None;89.20853040801012;None;89.20853040801012;89.70747627700621;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;no-go;coffee1.png;0;11;11;16;;;;;;;;;;;91.52554138501;92.02952282100159;None;92.27707811600703;91.28605689200049;92.27707811600703;92.79262216501229;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;go;water.png;0;12;12;2;;;;;;;;;;;94.11031949600147;94.6142761450028;space;94.86012328301149;93.86366881600406;94.86012328301149;None;0.43337618600344285;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;no-go;coffee1.png;0;13;13;18;;;;;;;;;;;96.12744462300907;96.63134904600156;None;96.87895743500849;None;96.87895743500849;97.3945102100115;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;no-go;coffee1.png;0;14;14;20;;;;;;;;;;;99.1791656360001;99.68338452800526;None;99.93039040300937;98.95322573500744;99.93039040300937;100.44017270000768;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;no-go;coffee1.png;0;15;15;17;;;;;;;;;;;102.23034340201411;102.73423684600857;None;102.98172591700859;102.0021910140058;102.98172591700859;103.49666978701134;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;no-go;coffee1.png;0;16;16;27;;;;;;;;;;;105.28316019300837;105.78590846400766;None;106.0334153490112;105.04759108000144;106.0334153490112;106.53304896800546;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;no-go;coffee1.png;0;17;17;25;;;;;;;;;;;108.33330505700724;108.83882241600077;None;109.08461931800412;108.09941299000639;109.08461931800412;109.59540034701058;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;go;water.png;0;18;18;5;;;;;;;;;;;110.90575573200476;111.40913697100768;space;111.6514394620026;110.66717037800117;111.6514394620026;None;0.43155434299842454;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;go;water.png;0;19;19;0;;;;;;;;;;;112.3732508830144;112.8740952740045;space;113.11896811700717;None;113.11896811700717;None;0.4280063610058278;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;go;water.png;0;20;20;6;;;;;;;;;;;113.8192213660077;114.32413032400655;space;114.5696552080044;None;114.5696552080044;None;0.3933216750010615;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;no-go;coffee1.png;0;21;21;22;;;;;;;;;;;115.80358129901288;116.3078675220022;None;116.55493840501003;None;116.55493840501003;117.05479516000196;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;go;water.png;0;22;22;14;;;;;;;;;;;118.35528487700503;118.86001807700086;space;119.1047474250081;118.12290376900637;119.1047474250081;None;0.37534711699117906;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;go;water.png;0;23;23;4;;;;;;;;;;;119.77216485900863;120.27623932401184;space;120.52216646801389;None;120.52216646801389;121.02725493400067;0.5899065709963907;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;no-go;coffee1.png;0;24;24;15;;;;;;;;;;;121.95674997600145;122.46074746800878;None;122.70777301001363;None;122.70777301001363;123.21929989301134;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;go;water.png;0;25;25;13;;;;;;;;;;;124.50780341500649;125.013825550006;space;125.25776890400448;124.27670052301255;125.25776890400448;None;0.44646675599506125;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;no-go;coffee1.png;0;26;26;23;;;;;;;;;;;126.55867517000297;127.06280168400554;None;127.3100564990018;None;127.3100564990018;127.82157557200117;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;no-go;coffee1.png;0;27;27;21;;;;;;;;;;;129.61010107300535;130.11433522000152;None;130.36145428101008;129.3717898390023;130.36145428101008;130.86231583700282;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;go;water.png;0;28;28;10;;;;;;;;;;;132.19496095800423;132.70024362701224;space;132.92811247101054;131.9470838610141;132.92811247101054;None;0.4151234479941195;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_a;no-go;coffee1.png;0;29;29;26;;;;;;;;;;;134.16186982000363;134.6665991560003;None;134.9134436250024;None;134.9134436250024;135.41341826001008;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;go;water.png;;;;;0;0;0;14;;;;;;;136.71335545700276;137.2190450670023;space;137.46349205300794;136.4917215440073;137.46349205300794;None;0.4112970019923523;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
;coffee_b;no-go;coffee2.png;;;;;0;1;1;25;;;;;;;138.14743698900566;138.65366791801353;None;138.8975835510064;None;138.8975835510064;139.39717795100296;;P7;1;2021_Dec_01_1516;Psychophysics_project;2021.2.3;59.503468547451526;
