;Condit;Task;stim_file;coffee1.thisRepN;coffee1.thisTrialN;coffee1.thisN;coffee1.thisIndex;coffee2.thisRepN;coffee2.thisTrialN;coffee2.thisN;coffee2.thisIndex;key_resp_instructions.keys;key_resp_instructions.rt;key_resp_instructions.started;key_resp_instructions.stopped;image_instructions.started;image_instructions.stopped;polygon.started;polygon.stopped;key_resp.keys;key_resp.started;key_resp.stopped;image.started;image.stopped;key_resp.rt;participant;session;date;expName;psychopyVersion;frameRate;
;coffee_a;go;water.png;0;9;9;3;;;;;;;;;;;79.69693416298833;80.20452851899609;space;80.44528832798824;None;80.44528832798824;None;0.3392387280036928;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;go;water.png;0;10;10;14;;;;;;;;;;;81.06662281398894;81.56868500899873;space;81.81418934999965;None;81.81418934999965;None;0.30620303700561635;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;no-go;coffee1.png;0;11;11;15;;;;;;;;;;;82.96580774699396;83.46741191999172;None;83.71483829399222;None;83.71483829399222;84.22350798700063;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;no-go;coffee1.png;0;12;12;29;;;;;;;;;;;86.03222979299608;86.53598613898794;space;86.78275980299804;85.78535097399435;86.78275980299804;None;0.3280584220046876;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;no-go;coffee1.png;0;13;13;16;;;;;;;;;;;87.91594883598736;88.41958063098718;None;88.6673877449939;None;88.6673877449939;89.18140193499858;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;no-go;coffee1.png;0;14;14;25;;;;;;;;;;;90.98399603499274;91.48781258099189;None;91.73543236799014;90.73798552999506;91.73543236799014;92.25054604699835;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;go;water.png;0;15;15;7;;;;;;;;;;;93.5562110759929;94.05803462699987;space;94.3019382479979;93.31819216298754;94.3019382479979;None;0.3788821839989396;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;go;water.png;0;16;16;10;;;;;;;;;;;94.98609495899291;95.48998312999902;space;95.73610547599674;None;95.73610547599674;None;0.3527820309973322;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;no-go;coffee1.png;0;17;17;24;;;;;;;;;;;96.920155779997;97.42406385998765;None;97.67160788699402;None;97.67160788699402;98.17839141598961;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;no-go;coffee1.png;0;18;18;27;;;;;;;;;;;99.98834899099893;100.49230612898828;None;100.73954265199427;99.74266175099183;100.73954265199427;101.2388290969975;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;no-go;coffee1.png;0;19;19;21;;;;;;;;;;;103.05618491600035;103.56028122799762;None;103.80771757700131;102.81146778599941;103.80771757700131;104.32374076799897;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;no-go;coffee1.png;0;20;20;26;;;;;;;;;;;106.10986248699191;106.61164104499039;None;106.85939413998858;105.87482902299962;106.85939413998858;107.36744685198937;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;no-go;coffee1.png;0;21;21;23;;;;;;;;;;;109.15914795499702;109.66333531499549;None;109.91095915899496;108.93054680299247;109.91095915899496;110.41331975799403;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;no-go;coffee1.png;0;22;22;28;;;;;;;;;;;112.21054928599915;112.71585457598849;None;112.96211310799117;111.97474945399154;112.96211310799117;113.46070401299221;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;no-go;coffee1.png;0;23;23;19;;;;;;;;;;;115.26219378999667;115.7659032419906;None;116.01339700499375;115.02855588500097;116.01339700499375;116.52211013399938;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;no-go;coffee1.png;0;24;24;22;;;;;;;;;;;118.31235809299687;118.81744824199995;None;119.06485917099053;118.08100255898898;119.06485917099053;119.57184367699665;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;go;water.png;0;25;25;2;;;;;;;;;;;120.89371717598988;121.4024288179935;space;121.63130842499959;120.64675998898747;121.63130842499959;None;0.4486272330104839;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;go;water.png;0;26;26;0;;;;;;;;;;;122.3654938779946;122.87214416298957;space;123.11563298999681;None;123.11563298999681;None;0.3563072539982386;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;go;water.png;0;27;27;5;;;;;;;;;;;123.7650949969975;124.27267951999966;space;124.49962447199505;None;124.49962447199505;None;0.31625262199668214;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;go;water.png;0;28;28;4;;;;;;;;;;;125.10419000699767;125.61031292199914;space;125.86607642599847;None;125.86607642599847;None;0.33385108000948094;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_a;go;water.png;0;29;29;6;;;;;;;;;;;126.48837642899889;126.99339908899856;space;127.2375406249921;None;127.2375406249921;None;0.26627282101253513;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;go;water.png;;;;;0;0;0;6;;;;;;;127.78583751698898;128.29507047998777;space;128.5409696079878;None;128.5409696079878;None;0.27495119300147053;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;no-go;coffee2.png;;;;;0;1;1;28;;;;;;;129.09002017098828;129.5948977839871;None;129.8353500339872;None;129.8353500339872;130.33670748298755;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;no-go;coffee2.png;;;;;0;2;2;23;;;;;;;131.56989639899984;132.07813506299863;None;132.32012651699188;131.34132360998774;132.32012651699188;132.8279593599873;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;go;water.png;;;;;0;3;3;7;;;;;;;134.08767443599936;134.59555634799472;space;134.83765570899413;133.8468194849993;134.83765570899413;None;0.3568456170032732;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;no-go;coffee2.png;;;;;0;4;4;27;;;;;;;135.45994371898996;135.9661938270001;None;136.22103391699784;None;136.22103391699784;136.727324528998;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;go;water.png;;;;;0;5;5;9;;;;;;;137.9896510969993;138.4958885639935;space;138.75551972798712;137.74908164599037;138.75551972798712;None;0.3499177470075665;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;no-go;coffee2.png;;;;;0;6;6;16;;;;;;;139.37418916799652;139.8843302759924;None;140.12293152799248;None;140.12293152799248;140.6301622280007;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;no-go;coffee2.png;;;;;0;7;7;18;;;;;;;141.86538666499837;142.37698105699383;None;142.61513012299838;141.6355659349938;142.61513012299838;143.1195930459944;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;no-go;coffee2.png;;;;;0;8;8;21;;;;;;;144.36546501799603;144.87067171899253;None;145.11580260099436;144.1360814219952;145.11580260099436;145.61910140998953;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;go;water.png;;;;;0;9;9;12;;;;;;;146.88357949598867;147.38737857399974;space;147.63429383799667;146.6482362109964;147.63429383799667;None;0.31657831999473274;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;go;water.png;;;;;0;10;10;5;;;;;;;148.2507254009979;148.75390485899698;space;149.0009622679936;None;149.0009622679936;None;0.3659494919993449;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;go;water.png;;;;;0;11;11;10;;;;;;;149.651178797998;150.15323618298862;space;150.40207628200005;None;150.40207628200005;None;0.37277854900457896;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;go;water.png;;;;;0;12;12;3;;;;;;;151.06752408998727;151.5734931749903;space;151.8300208649889;None;151.8300208649889;None;0.32895835100498516;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;go;water.png;;;;;0;13;13;11;;;;;;;152.45107110698882;152.95476774399867;space;153.1965712129895;None;153.1965712129895;None;0.354401382006472;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;go;water.png;;;;;0;14;14;13;;;;;;;153.8351365319977;154.3366573069943;space;154.5804726119968;None;154.5804726119968;None;0.3305030649935361;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;go;water.png;;;;;0;15;15;8;;;;;;;155.20245836699905;155.7028655299946;space;155.94801253099286;None;155.94801253099286;None;0.29084567801328376;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;go;water.png;;;;;0;16;16;14;;;;;;;156.53187751599762;157.03629414799798;space;157.28188581099676;None;157.28188581099676;None;0.2611057229951257;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;no-go;coffee2.png;;;;;0;17;17;25;;;;;;;157.81588903498778;158.31969119099085;None;158.56574308199924;None;158.56574308199924;159.0706188579934;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;go;water.png;;;;;0;18;18;2;;;;;;;160.32704470799945;160.83104549600102;space;161.08378830600122;160.09297495499777;161.08378830600122;None;0.3772658620000584;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;go;water.png;;;;;0;19;19;0;;;;;;;161.75512267700105;162.25533335699583;space;162.50154847399972;None;162.50154847399972;None;0.3196706680028001;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;no-go;coffee2.png;;;;;0;20;20;29;;;;;;;163.08942047799064;163.58947873600118;None;163.83507545400062;None;163.83507545400062;164.3403799499938;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;no-go;coffee2.png;;;;;0;21;21;19;;;;;;;165.56956111399631;166.07809403099236;None;166.31939845699526;165.34066164398973;166.31939845699526;166.82558120299655;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;no-go;coffee2.png;;;;;0;22;22;17;;;;;;;168.05862761499884;168.57638335500087;None;168.8044180680008;167.82533658698958;168.8044180680008;169.31224455499614;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;no-go;coffee2.png;;;;;0;23;23;20;;;;;;;170.54315814799338;171.0542984349886;None;171.29404895799235;170.310013298993;171.29404895799235;171.7945485849923;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;no-go;coffee2.png;;;;;0;24;24;24;;;;;;;173.05545082599565;173.5666469269927;None;173.79519721498946;172.81093245199008;173.79519721498946;174.29571158598992;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;no-go;coffee2.png;;;;;0;25;25;26;;;;;;;175.5457665899885;176.05700817798788;None;176.2963756909885;175.31216114299605;176.2963756909885;176.79800203799095;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;go;water.png;;;;;0;26;26;1;;;;;;;178.08036011298827;178.58531905899872;space;178.82534018599836;177.83578869698977;178.82534018599836;None;0.3943758829991566;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;no-go;coffee2.png;;;;;0;27;27;22;;;;;;;179.50827438499255;180.0163944659871;None;180.24270151999372;None;180.24270151999372;180.74850412699743;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;no-go;coffee2.png;;;;;0;28;28;15;;;;;;;181.97740204399452;182.48176682599296;None;182.72754835899104;181.74808936599584;182.72754835899104;183.2322795309883;;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
;coffee_b;go;water.png;;;;;0;29;29;4;;;;;;;184.49509786198905;185.00002890899486;space;185.24522986299417;184.25419999899168;185.24522986299417;None;0.37633183599973563;P6;1;2021_Dec_01_1508;Psychophysics_project;2021.2.3;59.86861497005279;
